RegionID,SizeRank,RegionName,RegionType,State,Metro,CountyName,Rent
48085,3176,Union City,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1775.85
38237,3179,Dripping Springs,city,TX,"Austin-Round Rock-Georgetown, TX",Hays County,2623.44444444445
56565,3182,Willow Grove,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2047.27777777778
838781,3185,Corning,city,NY,"Corning, NY",Steuben County,1487.5
35968,3186,Rocky Hill,city,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,1868.2380952381
44623,3189,Clarksville,city,IN,"Louisville/Jefferson County, KY-IN",Clark County,1015.5
25569,3191,Lewisburg,city,PA,"Lewisburg, PA",Union County,1348.66666666667
37590,3194,Broadview Heights,city,OH,"Cleveland-Elyria, OH",Cuyahoga County,1540
12121,3195,Jensen Beach,city,FL,"Port St. Lucie, FL",Saint Lucie County,2793.19444444445
23574,3200,Bainbridge Island,city,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,3182.5
26450,3203,Pendleton,city,OR,"Hermiston-Pendleton, OR",Umatilla County,1310.28888888889
32685,3206,Maple Shade Township,city,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,1892.36111111111
4148,3207,Coalinga,city,CA,"Fresno, CA",Fresno County,1273.75
48047,3213,Truckee,city,CA,"Truckee-Grass Valley, CA",Nevada County,4107.77777777778
51392,3216,Chickasha,city,OK,"Oklahoma City, OK",Grady County,1382.22222222222
4946,3219,Grain Valley,city,MO,"Kansas City, MO-KS",Jackson County,1784.77777777778
44983,3223,DuBois,city,PA,"DuBois, PA",Clearfield County,1029.16666666667
838552,3224,Olean,city,NY,"Olean, NY",Cattaraugus County,1300
37869,3224,Chippewa Falls,city,WI,"Eau Claire, WI",Chippewa County,1213.88888888889
51130,3229,Brewster,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Putnam County,2100
45802,3231,Hood River,city,OR,"Hood River, OR",Hood River County,1950
12133,3232,Johnson City,city,NY,"Binghamton, NY",Broome County,1341.66666666667
12959,3234,New Richmond,city,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Croix County,1845
35401,3235,Fulshear,city,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,2081.79248366013
25074,3239,Hawthorne,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,2616.66666666667
832067,3240,Penfield,city,NY,"Rochester, NY",Monroe County,1765
11312,3242,Eloy,city,AZ,"Phoenix-Mesa-Chandler, AZ",Pinal County,1372.5
30522,3248,Bonaire,city,GA,"Warner Robins, GA",Houston County,1932.02777777778
18596,3260,Holden,city,MA,"Worcester, MA-CT",Worcester County,2891.5
48618,3261,Big Lake,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Sherburne County,1770
835403,3262,Ocean,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,3831.9
832510,3263,Mamaroneck,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,3427.55555555556
57229,3265,Ferndale,city,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1617.89898989899
48883,3266,Affton,city,MO,"St. Louis, MO-IL",Saint Louis County,1640
46697,3267,Nevada City,city,CA,"Truckee-Grass Valley, CA",Nevada County,2262.08333333333
27160,3271,South Burlington,city,VT,"Burlington-South Burlington, VT",Chittenden County,2400.83333333333
232121,3276,Cinco Ranch,city,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1954.97619047619
6929,3277,Sandpoint,city,ID,"Sandpoint, ID",Bonner County,2018.75
826200,3279,Woodbridge,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2512.84523809524
16986,3280,Bensenville,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,1690.75
26161,3281,Nolensville,city,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,2799.22222222222
395601,3284,Germantown,city,WI,"Milwaukee-Waukesha, WI",Washington County,1663.75
48052,3286,Tumwater,city,WA,"Olympia-Lacey-Tumwater, WA",Thurston County,2021.39137529138
30906,3288,Clanton,city,AL,"Birmingham-Hoover, AL",Chilton County,1401.33333333333
8081,3291,Anacortes,city,WA,"Mount Vernon-Anacortes, WA",Skagit County,2420.25
17587,3295,Coronado,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4528.55
34059,3295,South Orange,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,3017.16666666667
22474,3297,Northampton,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,1719.44444444444
39963,3301,New Albany,city,OH,"Columbus, OH",Franklin County,1652.81746031746
34243,3302,Taylor,city,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,1664.58333333333
54702,3304,Tinton Falls,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,3373.75
22663,3306,Sunny Isles Beach,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,3612.49926900585
27995,3308,Winthrop,city,MA,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2765.55555555556
41069,3309,Stillwater,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,2438.61111111111
27797,3313,Watervliet,city,NY,"Albany-Schenectady-Troy, NY",Albany County,1360.39444444444
22123,3314,Hanahan,city,SC,"Charleston-North Charleston, SC",Berkeley County,1763.30952380952
33748,3315,Rossville,city,GA,"Chattanooga, TN-GA",Walker County,1600.44444444444
40224,3318,Pahoa,city,HI,"Hilo, HI",Hawaii County,1992
54129,3320,Richlands,city,NC,"Jacksonville, NC",Onslow County,1697.22222222222
52842,3322,Laguna Beach,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4328.87797619048
41940,3324,Chatham,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2987.13888888889
15484,3325,Kapaa,city,HI,"Kapaa, HI",Kauai County,3250
11048,3327,Davidson,city,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1617.05555555556
8762,3329,Harrison,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2575.43637226971
16840,3331,Augusta,city,ME,"Augusta-Waterville, ME",Kennebec County,1414.36507936508
40519,3333,Red Wing,city,MN,"Red Wing, MN",Goodhue County,1200
829615,3335,East Hampton,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,40853.4666918049
33314,3336,Pampa,city,TX,"Pampa, TX",Gray County,1150
33167,3338,North Salt Lake,city,UT,"Ogden-Clearfield, UT",Davis County,1595.44444444444
37982,3340,Commerce,city,GA,"Jefferson, GA",Jackson County,1726.05
43867,3342,Alpine,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2159.27777777778
398002,3345,Hopkinton,city,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2636.25
37083,3346,Alexandria,city,KY,"Cincinnati, OH-KY-IN",Campbell County,1785
19698,3347,Norwood,city,OH,"Cincinnati, OH-KY-IN",Hamilton County,1311.84761904762
37404,3348,Bethany,city,OK,"Oklahoma City, OK",Oklahoma County,1263.55555555556
43010,3349,Sandy,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,2079.16666666667
36958,3351,Pinole,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2641.66666666667
52574,3352,Hopkins,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1420.97222222222
42632,3362,Rathdrum,city,ID,"Coeur d'Alene, ID",Kootenai County,1855
7005,3365,Sedona,city,AZ,"Prescott Valley-Prescott, AZ",Yavapai County,2712.79047619048
29712,3368,Hermosa Beach,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3672.93518518518
47914,3370,Surfside Beach,city,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,1626.87037037037
39494,3372,Long Beach,city,MS,"Gulfport-Biloxi, MS",Harrison County,1447.22222222222
22653,3375,Sartell,city,MN,"St. Cloud, MN",Stearns County,1607.5
54526,3377,Springtown,city,TX,"Dallas-Fort Worth-Arlington, TX",Parker County,1829.16666666667
33162,3379,North Palm Beach,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2691.99444444444
17184,3380,Brookpark,city,OH,"Cleveland-Elyria, OH",Cuyahoga County,1317.5
51590,3383,Creve Coeur,city,MO,"St. Louis, MO-IL",Saint Louis County,1389.31111111111
35541,3386,Hudson,city,NY,"Hudson, NY",Columbia County,2238.88888888889
56487,3396,Mitchell,city,SD,"Mitchell, SD",Davison County,983.75
398549,3402,Foxborough,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2739.14444444444
36036,3407,Ripon,city,CA,"Stockton, CA",San Joaquin County,2285
47667,3409,Shepherdsville,city,KY,"Louisville/Jefferson County, KY-IN",Bullitt County,1558.06666666667
22194,3412,Lumberton,city,TX,"Beaumont-Port Arthur, TX",Hardin County,1647.66666666667
15743,3413,Riverton,city,WY,"Riverton, WY",Fremont County,925
26970,3417,Sappington,city,MO,"St. Louis, MO-IL",Saint Louis County,1541.66666666667
24198,3421,Coolidge,city,AZ,"Phoenix-Mesa-Chandler, AZ",Pinal County,1512.27777777778
11320,3423,Emmaus,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,1709.16666666667
21335,3427,Windham,city,ME,"Portland-South Portland, ME",Cumberland County,2025
49144,3428,Enola,city,PA,"Harrisburg-Carlisle, PA",Cumberland County,1793.33333333333
26038,3432,Mukilteo,city,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2292.33888888889
397583,3434,Sharon,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2942.22222222222
51075,3435,Bolivar,city,MO,"Springfield, MO",Polk County,1015
25078,3436,Healdsburg,city,CA,"Santa Rosa-Petaluma, CA",Sonoma County,2998.61111111111
6463,3437,Pennsauken,city,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,2237.83333333333
29748,3440,Iselin,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2500
40001,3442,Newburyport,city,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2710
11052,3444,Dayton,city,NV,"Fernley, NV",Lyon County,2083.22222222222
31989,3445,Hazelwood,city,MO,"St. Louis, MO-IL",Saint Louis County,1386.38888888889
21961,3446,Goffstown,city,NH,"Manchester-Nashua, NH",Hillsborough County,2015
42732,3447,Pelham,city,AL,"Birmingham-Hoover, AL",Shelby County,1601.83333333333
28717,3452,Dickinson,city,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1343.33333333333
396116,3453,Sanford,city,ME,"Portland-South Portland, ME",York County,1675
10934,3455,Conshohocken,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2293.14505217292
7007,3459,Selah,city,WA,"Yakima, WA",Yakima County,1453.33333333333
37353,3461,Belle Chasse,city,LA,"New Orleans-Metairie, LA",Plaquemines Parish,1705.55555555556
43599,3467,Bridgeview,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1550
15240,3469,Elkins Park,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,1784.05555555556
43102,3469,Taft,city,CA,"Bakersfield, CA",Kern County,1443.75
43998,3471,Avenel,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,1987.5
23257,3474,Oxford,city,AL,"Anniston-Oxford, AL",Calhoun County,977.777777777778
20642,3475,Steamboat Springs,city,CO,"Steamboat Springs, CO",Routt County,3403.80952380952
38756,3479,Grand Ledge,city,MI,"Lansing-East Lansing, MI",Eaton County,1334.83333333333
53954,3480,Ponte Vedra,city,FL,"Jacksonville, FL",Saint Johns County,2500.82222222222
833170,3482,Denville,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2700
32661,3486,Manchester,city,MO,"St. Louis, MO-IL",Saint Louis County,1294.94444444444
23008,3487,Saint Joseph,city,MI,"Niles, MI",Berrien County,1883.88888888889
38926,3488,Havre de Grace,city,MD,"Baltimore-Columbia-Towson, MD",Harford County,1699.66666666667
43019,3489,Streator,city,IL,"Ottawa, IL",La Salle County,1178
28061,3493,Youngsville,city,NC,"Raleigh-Cary, NC",Franklin County,1899.75
45261,3494,Ferguson,city,MO,"St. Louis, MO-IL",Saint Louis County,1281.71111111111
29986,3495,Port Allen,city,LA,"Baton Rouge, LA",West Baton Rouge Parish,837
32357,3496,La Vista,city,NE,"Omaha-Council Bluffs, NE-IA",Sarpy County,1479.38888888889
10390,3500,Beverly Hills,city,FL,"Homosassa Springs, FL",Citrus County,1646.77777777778
33429,3505,Pinecrest,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,5666.66666666667
10855,3506,Clemson,city,SC,"Greenville-Anderson, SC",Pickens County,1239.58333333333
54057,3508,Randleman,city,NC,"Greensboro-High Point, NC",Randolph County,845
26569,3513,Polk City,city,FL,"Lakeland-Winter Haven, FL",Polk County,1665.33333333333
17650,3516,Cudahy,city,WI,"Milwaukee-Waukesha, WI",Milwaukee County,1243.33333333333
45106,3522,El Dorado,city,KS,"Wichita, KS",Butler County,923.611111111111
29455,3523,Temple,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County,1713.33333333333
50737,3524,Anoka,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,1401.33333333333
51827,3527,Eastlake,city,OH,"Cleveland-Elyria, OH",Lake County,1644.66666666667
398403,3531,Webster,city,MA,"Worcester, MA-CT",Worcester County,1903.55555555556
46098,3533,Laguna Woods,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2929.16666666667
30159,3534,Aledo,city,TX,"Dallas-Fort Worth-Arlington, TX",Parker County,2440.91111111111
35100,3535,Dallas,city,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,1736.56666666667
7798,3536,Wayne,city,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1215.25
36317,3540,Sylva,city,NC,"Cullowhee, NC",Jackson County,1208.33333333333
3862,3542,Bryant,city,AR,"Little Rock-North Little Rock-Conway, AR",Saline County,1556.66666666667
836083,3545,Mount Joy,city,PA,"Lancaster, PA",Lancaster County,1455.16666666667
37384,3546,Benton,city,LA,"Shreveport-Bossier City, LA",Bossier Parish,2100
32490,3547,Liberty Hill,city,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,2281.83015873016
20816,3551,Tobyhanna,city,PA,"East Stroudsburg, PA",Monroe County,2145.55555555556
53586,3553,Nokomis,city,FL,"North Port-Sarasota-Bradenton, FL",Sarasota County,2384.25555555556
43695,3554,Hernando,city,FL,"Homosassa Springs, FL",Citrus County,2650
398846,3555,Southbridge,city,MA,"Worcester, MA-CT",Worcester County,1875
26536,3564,Plainville,city,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,1629.16666666667
50247,3566,Saint Helens,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Columbia County,1954.44444444444
40493,3567,Rancho Mirage,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,3642.08333333333
37186,3576,Artesia,city,NM,"Carlsbad-Artesia, NM",Eddy County,1775
13027,3577,North Ogden,city,UT,"Ogden-Clearfield, UT",Weber County,1610
20651,3580,Sterling,city,CO,"Sterling, CO",Logan County,1192.36111111111
4273,3583,Crystal River,city,FL,"Homosassa Springs, FL",Citrus County,1780.55555555556
41693,3586,White Settlement,city,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1635.72222222222
50377,3588,Andrews,city,TX,"Andrews, TX",Andrews County,1616.66666666667
11102,3589,Destin,city,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,2143.4660130719
23026,3590,Horsham,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,1625.83333333333
28337,3591,Beacon,city,NY,"Poughkeepsie-Newburgh-Middletown, NY",Dutchess County,2579.16666666667
19437,3599,Montevallo,city,AL,"Birmingham-Hoover, AL",Shelby County,1650
30398,3601,Belen,city,NM,"Albuquerque, NM",Valencia County,1747.5
37706,3604,Cambridge,city,MD,"Cambridge, MD",Dorchester County,1819
55753,3605,El Segundo,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2836.52777777778
52206,3606,Gibsonton,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2339.44444444445
30401,3608,Bellaire,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,2900
18524,3609,Hebron,city,KY,"Cincinnati, OH-KY-IN",Boone County,1962.25
6584,3611,Portland,city,TX,"Corpus Christi, TX",San Patricio County,1699.30555555556
831321,3613,Hatfield,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,1601.80555555556
11932,3616,Hockley,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1999.8869047619
29393,3619,Seagoville,city,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1852.88888888889
13092,3623,Ojus,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2288.92222222222
8640,3625,Fairview Park,city,OH,"Cleveland-Elyria, OH",Cuyahoga County,1170.2
3614,3626,Belleview,city,FL,"Ocala, FL",Marion County,1560
12085,3628,Jackson,city,WY,"Jackson, WY-ID",Teton County,5900
57294,3629,Verona,city,PA,"Pittsburgh, PA",Allegheny County,1474.16666666667
4868,3635,Gautier,city,MS,"Gulfport-Biloxi, MS",Jackson County,1405.33333333333
17420,3641,Chester Springs,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2900
53105,3643,Madison,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2946.55555555556
41673,3646,Westlake Village,city,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,3976.73015873016
853797,3648,Stevenson Ranch,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2937.15833333333
395478,3650,Amesbury,city,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2627.38888888889
395591,3653,Middletown,city,RI,"Providence-Warwick, RI-MA",Newport County,3098.33333333333
22976,3655,Abington,city,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2603.05555555556
123783,3656,Brownsville,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2570.30555555556
25872,3656,Metuchen,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,3203.05555555556
398586,3662,Bellingham,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2399.08333333333
48349,3667,Waterford,city,CT,"Norwich-New London, CT",New London County,2445.83333333333
13942,3670,Spanish Lake,city,MO,"St. Louis, MO-IL",Saint Louis County,1391.33333333333
44402,3675,Calera,city,AL,"Birmingham-Hoover, AL",Shelby County,1667.83333333333
51645,3679,Danville,city,IN,"Indianapolis-Carmel-Anderson, IN",Hendricks County,1582
32353,3682,La Marque,city,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1846.01666666667
22076,3685,Douglassville,city,PA,"Reading, PA",Berks County,1585
35766,3686,Prospect Heights,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1578.33333333333
39622,3687,Marble Falls,city,TX,"Austin-Round Rock-Georgetown, TX",Burnet County,1491.61111111111
46095,3692,Laconia,city,NH,"Laconia, NH",Belknap County,1677.77777777778
399104,3693,Stonington,city,CT,"Norwich-New London, CT",New London County,2218
51047,3694,Bluffdale,city,UT,"Salt Lake City, UT",Salt Lake County,2128.42380952381
41030,3695,Springfield,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,3433.97222222222
243200,3696,East Highland Park,city,VA,"Richmond, VA",Henrico County,1720.08333333333
30526,3699,Bonita,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2999.66666666667
17979,3700,Emmett,city,ID,"Boise City, ID",Gem County,1675
29611,3701,Saint Simons Island,city,GA,"Brunswick, GA",Glynn County,2628.33333333333
30030,3702,Lexington,city,VA,,Rockbridge County,1650
50442,3703,El Reno,city,OK,"Oklahoma City, OK",Canadian County,1289.75
45782,3705,Holland,city,OH,"Toledo, OH",Lucas County,1455.875
48385,3706,Weehawken,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,3677.82038429407
46297,3710,Lone Tree,city,CO,"Denver-Aurora-Lakewood, CO",Douglas County,1942.26251402918
44995,3711,Duncan,city,SC,"Spartanburg, SC",Spartanburg County,1761.83333333333
51105,3712,Boyertown,city,PA,"Reading, PA",Berks County,1400
48972,3713,Berthoud,city,CO,"Fort Collins, CO",Larimer County,2718.72222222222
51143,3715,Bristol,city,RI,"Providence-Warwick, RI-MA",Bristol County,2216.66666666667
18373,3717,Great Falls,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,4900
12520,3719,Malibu,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,12756.4285714286
26348,3721,Owens Cross Roads,city,AL,"Huntsville, AL",Madison County,1859.54761904762
838973,3725,Victor,city,NY,"Rochester, NY",Ontario County,1965
38178,3726,Delmar,city,NY,"Albany-Schenectady-Troy, NY",Albany County,1922.25
38922,3727,Hauppauge,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,3002.08333333333
38807,3729,Greenwood Village,city,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,2026.03891941392
3980,3732,Carpinteria,city,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,4377.5
18802,3735,Keaau,city,HI,"Hilo, HI",Hawaii County,2433.33333333333
831318,3740,Pittston,city,PA,"Scranton--Wilkes-Barre, PA",Luzerne County,1175
25474,3741,Lake Saint Louis,city,MO,"St. Louis, MO-IL",Saint Charles County,1656.2962962963
19654,3745,North Arlington,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2466.66666666667
44609,3751,Clairton,city,PA,"Pittsburgh, PA",Allegheny County,1249.13888888889
39048,3753,Hot Springs Village,city,AR,"Hot Springs, AR",Garland County,2000
395553,3758,Barre,city,VT,"Barre, VT",Washington County,1283.33333333333
23422,3759,Alachua,city,FL,"Gainesville, FL",Alachua County,2125
839918,3760,Camillus,city,NY,"Syracuse, NY",Onondaga County,1828.33333333333
5547,3762,Langley Park,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1830
6004,3763,Molalla,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,1852.77777777778
37060,3766,Advance,city,NC,"Winston-Salem, NC",Davie County,2228.25
20616,3767,Stafford,city,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1482.22908496732
28774,3770,Half Moon Bay,city,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3875
16647,3772,Andover,city,KS,"Wichita, KS",Butler County,1645
32942,3775,Moraga,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,3240.83333333333
15190,3777,Highland Park,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2252.05555555556
49746,3784,Lock Haven,city,PA,"Lock Haven, PA",Clinton County,909.277777777778
23089,3786,Lansdowne,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,1335.88888888889
24889,3791,Glenwood Springs,city,CO,"Glenwood Springs, CO",Garfield County,2473.55555555556
52081,3793,Fort Thomas,city,KY,"Cincinnati, OH-KY-IN",Campbell County,1259.44444444444
47409,3803,Roanoke,city,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,1573.54989747095
44519,3807,Center Point,city,AL,"Birmingham-Hoover, AL",Jefferson County,1273.83333333333
50649,3810,Addison,city,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1588.50158447217
50540,3812,Midlothian,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1375
18411,3813,Gulf Shores,city,AL,"Daphne-Fairhope-Foley, AL",Baldwin County,1721.00396825397
41949,3814,Braselton,city,GA,"Jefferson, GA",Jackson County,2382.77777777778
34865,3822,Wimberley,city,TX,"Austin-Round Rock-Georgetown, TX",Hays County,1970
54644,3823,Sweetwater,city,TN,"Athens, TN",Monroe County,1500
396862,3824,Bryn Mawr-Skyway,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,1840.39545454545
4119,3833,Clayton,city,OH,"Dayton-Kettering, OH",Montgomery County,1595
20367,3835,Satellite Beach,city,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2762.5
35777,3840,Moore,city,SC,"Spartanburg, SC",Spartanburg County,1759.66666666667
125764,3843,Pinewood,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2022.5
37901,3845,Claymont,city,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,1711.17592592593
51448,3851,Clementon,city,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,1804.16666666667
29637,3854,Westwood,city,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2907.16666666667
397619,3856,Bordentown Township,city,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2087.77777777778
51777,3858,Eagle Point,city,OR,"Medford, OR",Jackson County,1747.5
40381,3860,Plymouth Meeting,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2316.74444444444
41580,3866,Waterville,city,ME,"Augusta-Waterville, ME",Kennebec County,1245.47619047619
27892,3868,Westchester,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2199.16666666667
37867,3868,China Grove,city,NC,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,1527.61111111111
8330,3876,Albert Lea,city,MN,"Albert Lea, MN",Freeborn County,883.333333333333
30426,3876,Benson,city,NC,"Raleigh-Cary, NC",Johnston County,1883.33333333333
17397,3878,Charlestown,city,IN,"Louisville/Jefferson County, KY-IN",Clark County,1248
45576,3884,Grimes,city,IA,"Des Moines-West Des Moines, IA",Polk County,1479.88333333333
18668,3885,Hurricane,city,UT,"St. George, UT",Washington County,2076.38888888889
26541,3886,Platteville,city,WI,"Platteville, WI",Grant County,1100
9324,3889,Wynnewood,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2297.47222222222
24101,3890,Clayton,city,MO,"St. Louis, MO-IL",Saint Louis County,1730.25
25101,3893,Hershey,city,PA,"Harrisburg-Carlisle, PA",Dauphin County,1450.83333333333
22865,3907,Souderton,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,1854.16666666667
397680,3908,Gaines,city,MI,"Grand Rapids-Kentwood, MI",Kent County,1896.75
46216,3909,Lemay,city,MO,"St. Louis, MO-IL",Saint Louis County,1400
41932,3911,Ashland City,city,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Cheatham County,1739.16666666667
47316,3918,Red Oak,city,TX,"Dallas-Fort Worth-Arlington, TX",Ellis County,2011.85
19663,3920,North East,city,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,1780.63888888889
47039,3926,Pearl River,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,2000
13767,3928,Selinsgrove,city,PA,"Selinsgrove, PA",Snyder County,1000
17622,3936,Crest Hill,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,1350.69444444444
46137,3939,Lakeway,city,TX,"Austin-Round Rock-Georgetown, TX",Travis County,2273.93333333333
21839,3942,Fruita,city,CO,"Grand Junction, CO",Mesa County,1704.88888888889
56234,3944,New Carlisle,city,OH,"Springfield, OH",Clark County,850
